playlist_genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popular,predicted_probability
6,0.563,0.783,-7.121,0.281,0.00836,3.97e-06,0.319,0.9,90.118,197347,0,0.3367953994684443
1,0.688,0.941,-8.525,0.0492,0.00246,0.694,0.41,0.107,123.0,206890,0,0.014870129870129868
1,0.701,0.942,-2.253,0.241,0.159,0.0,0.113,0.57,123.878,183871,0,0.3627108449953056
3,0.516,0.74,-4.879,0.0418,0.000821,1.11e-06,0.142,0.515,108.986,161600,0,0.6581857871737732
4,0.4,0.795,-3.731,0.461,0.119,0.0,0.159,0.702,190.097,186107,1,0.47966052064134096
1,0.771,0.832,-6.902,0.199,0.0059,0.000387,0.273,0.823,127.987,472467,0,0.04620774281945212
5,0.266,0.522,-9.348,0.0323,0.714,0.00331,0.617,0.482,163.205,268533,0,0.25873571280380475
4,0.872,0.574,-9.735,0.0352,0.164,0.0,0.0783,0.959,106.573,303880,0,0.39844887506740456
4,0.369,0.549,-7.436,0.0892,0.512,0.099,0.116,0.246,91.579,198057,0,0.5118511146318887
2,0.75,0.643,-6.199,0.281,0.00699,0.000247,0.0969,0.902,190.079,113780,0,0.49583610707303677
6,0.558,0.521,-10.125,0.0551,0.0874,2.99e-06,0.21,0.287,107.299,236893,0,0.6823331207950294
2,0.754,0.716,-6.165,0.0633,0.121,0.00266,0.661,0.668,95.018,157000,0,0.6440398893133861
1,0.582,0.872,-0.936,0.0462,0.0654,0.000182,0.0436,0.196,106.038,247925,0,0.05613151119843324
1,0.72,0.741,-6.529,0.0287,0.101,1.41e-05,0.289,0.357,119.896,198053,1,0.7958933850137445
6,0.42,0.787,-6.206,0.266,0.0129,0.0,0.107,0.498,78.44,220127,1,0.42614206559590906
3,0.482,0.601,-12.846,0.0486,0.00853,0.000187,0.249,0.774,125.619,252493,0,0.5822717771855195
6,0.789,0.726,-8.811,0.208,0.216,0.0,0.343,0.783,86.701,217846,0,0.34376132795736497
3,0.705,0.805,-4.887,0.0595,0.134,0.000139,0.367,0.887,120.022,223493,0,0.7733789824139592
2,0.734,0.765,-5.562,0.0621,0.151,0.0,0.231,0.518,109.989,163636,1,0.8726845243182089
2,0.966,0.505,-14.762,0.111,0.0678,0.0,0.197,0.826,113.592,258533,0,0.3760706208385096
1,0.705,0.695,-4.616,0.0327,0.0697,0.0,0.234,0.678,106.031,172127,0,0.7959425480108966
1,0.763,0.98,-4.55,0.0567,0.00854,0.451,0.0327,0.517,130.024,158704,0,0.11500513712976718
6,0.763,0.712,-10.213,0.132,0.341,0.000233,0.125,0.872,159.959,200250,0,0.4010900344273244
5,0.612,0.761,-5.929,0.0283,0.104,0.0002,0.122,0.838,130.707,211680,0,0.7604311802887135
6,0.672,0.587,-6.43,0.271,0.134,0.0,0.121,0.313,89.849,150707,0,0.6171624923807638
4,0.687,0.672,-5.975,0.0573,0.198,0.0,0.175,0.792,80.035,261000,1,0.6566019253692943
6,0.7,0.891,-4.988,0.0364,0.0712,6.01e-06,0.271,0.605,139.993,199573,0,0.6203818212651244
3,0.696,0.893,-2.963,0.076,0.0662,0.0,0.473,0.573,97.954,214013,0,0.8845323284250819
1,0.639,0.973,-4.644,0.107,0.00403,0.00336,0.336,0.168,130.046,224769,0,0.10099397236286743
1,0.37,0.87,-2.09,0.271,0.0415,0.0,0.604,0.331,79.092,250240,1,0.2219680424790358
6,0.759,0.716,-5.097,0.0855,0.575,0.0,0.0968,0.569,120.047,258000,0,0.7728320215397025
1,0.479,0.898,-4.077,0.0431,4.87e-05,0.144,0.0673,0.311,128.088,263593,0,0.014323267496289531
2,0.745,0.698,-7.075,0.0488,0.214,0.0,0.383,0.583,81.007,206639,0,0.6917130381435208
6,0.606,0.829,-3.455,0.036,0.00172,5.43e-05,0.276,0.384,140.033,210017,0,0.5794679204978871
2,0.859,0.73,-4.472,0.0634,0.24,1.36e-05,0.0821,0.623,92.018,219457,0,0.9010041885694313
4,0.759,0.381,-9.252,0.0402,0.417,1.83e-05,0.143,0.315,120.286,303200,0,0.5985844717559903
1,0.67,0.969,-3.566,0.0848,0.000574,0.572,0.356,0.127,130.004,352639,0,0.005
5,0.493,0.586,-13.916,0.046,0.0202,0.00106,0.102,0.656,113.618,232533,0,0.5747222909164338
4,0.652,0.453,-6.119,0.0445,0.0519,0.0,0.179,0.432,88.038,177391,1,0.8502055300042431
3,0.734,0.607,-7.249,0.0806,0.0747,0.000577,0.0968,0.518,90.023,258853,1,0.6396663338840692
4,0.678,0.588,-7.015,0.276,0.141,6.35e-06,0.137,0.486,186.005,230453,1,0.8648090163658045
6,0.698,0.634,-6.121,0.0742,0.139,4.89e-06,0.338,0.528,159.992,255133,1,0.6989728771623253
6,0.684,0.522,-11.249,0.347,0.111,0.0,0.138,0.666,89.929,228049,0,0.44043673943715433
2,0.684,0.882,-4.546,0.0312,0.169,1.95e-06,0.226,0.787,95.986,234080,0,0.7296757623861982
5,0.459,0.793,-6.79,0.0407,0.00011,0.152,0.701,0.336,127.879,223067,0,0.17956504920689606
4,0.615,0.689,-5.332,0.0658,0.00483,0.0,0.177,0.783,162.919,165597,1,0.6828924257614309
6,0.806,0.756,-4.093,0.208,0.385,0.0,0.11,0.637,141.97,283867,0,0.7404268890909897
3,0.697,0.6,-9.439,0.0266,0.146,0.125,0.0965,0.498,99.979,278272,0,0.4958238947688831
3,0.835,0.552,-5.662,0.0871,0.0474,0.0,0.0767,0.531,97.004,218173,0,0.9316038157277152
2,0.714,0.891,-4.223,0.0344,0.608,6.71e-06,0.288,0.652,97.073,241760,0,0.39937452073808744
5,0.34,0.759,-5.992,0.039,0.157,0.821,0.562,0.181,80.023,300760,0,0.10882729957316403
5,0.551,0.696,-6.192,0.0265,0.0392,0.0,0.127,0.354,112.024,209360,0,0.7117940092073024
3,0.755,0.969,-3.752,0.193,0.203,6.8e-05,0.192,0.605,107.036,187333,0,0.5653078554905897
4,0.786,0.808,-3.702,0.0882,0.0846,0.000289,0.0822,0.609,105.027,301714,1,0.713854297554593
6,0.379,0.43,-11.445,0.0509,0.317,0.0725,0.0861,0.0586,99.93,174375,0,0.21614880646280457
5,0.553,0.328,-10.797,0.0341,0.643,0.0,0.109,0.345,103.472,270960,0,0.7552947568762604
6,0.849,0.755,-7.399,0.363,0.346,0.0,0.0564,0.393,144.186,206655,0,0.5441160164257759
4,0.451,0.446,-10.168,0.0321,0.257,4.45e-06,0.103,0.567,89.459,202733,0,0.7464720445597449
1,0.623,0.681,-3.49,0.0268,0.139,0.0,0.0946,0.453,121.98,215336,0,0.71348790769626
3,0.876,0.669,-6.054,0.138,0.163,0.0,0.185,0.682,124.007,213947,0,0.8703783703692756
5,0.766,0.446,-13.079,0.0867,0.25,0.000704,0.318,0.743,119.774,332907,0,0.3704831613179536
1,0.493,0.773,-3.791,0.157,0.429,7.07e-06,0.0807,0.301,123.149,193548,1,0.6443924517006423
6,0.74,0.453,-7.828,0.121,0.656,8e-05,0.111,0.178,75.992,138158,0,0.4461604664106902
5,0.492,0.95,-4.601,0.0559,4.23e-05,0.00469,0.071,0.401,134.035,297382,0,0.4788472329602724
6,0.772,0.551,-6.896,0.0906,0.0433,0.0,0.149,0.269,91.048,214086,0,0.6975472428922
5,0.46,0.974,-5.095,0.156,0.0537,7.95e-06,0.329,0.444,112.684,284973,0,0.6185145018895944
2,0.72,0.658,-8.318,0.289,0.288,0.0,0.218,0.727,111.983,295307,0,0.6120239727821745
2,0.845,0.609,-6.896,0.0753,0.164,0.0,0.219,0.42,79.963,254373,0,0.7664710663721714
5,0.636,0.746,-3.785,0.0393,0.0648,0.29,0.173,0.432,132.31,138053,0,0.2904592685812791
2,0.808,0.645,-7.252,0.0524,0.0665,5.9e-05,0.132,0.808,94.974,199320,0,0.684759758614897
6,0.872,0.791,-4.885,0.123,0.0241,8.92e-05,0.141,0.421,111.025,167920,0,0.8417635691977741
1,0.815,0.633,-4.99,0.0486,0.0744,0.000292,0.148,0.853,130.016,195853,0,0.6333368328483813
2,0.695,0.616,-12.1,0.0817,0.00142,0.113,0.114,0.685,127.743,149864,0,0.20062005741377198
4,0.955,0.736,-3.118,0.0669,0.212,3.12e-05,0.0976,0.711,129.967,192794,0,0.7904916960969111
6,0.745,0.612,-4.282,0.0557,0.51,0.161,0.0939,0.619,170.0,177890,0,0.3727540206540941
1,0.673,0.733,-9.856,0.117,0.138,0.701,0.12,0.261,194.05,247423,0,0.16073922869897955
1,0.786,0.612,-4.894,0.217,0.76,0.0,0.111,0.513,84.963,181673,0,0.8143696714582831
6,0.678,0.77,-4.399,0.222,0.00583,0.0,0.109,0.412,90.0,284000,0,0.49985137235205757
4,0.529,0.9,-3.503,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,104591,1,0.7394351351145059
5,0.421,0.751,-9.584,0.0472,0.2,0.0,0.17,0.789,89.839,145867,1,0.42036064570445014
4,0.766,0.397,-10.414,0.154,0.0473,0.00765,0.261,0.344,80.421,225973,0,0.7125542226091678
3,0.719,0.796,-9.297,0.0452,0.0702,0.069,0.306,0.733,119.958,199267,0,0.3227735052678426
1,0.573,0.89,-3.634,0.0542,0.0395,0.000519,0.129,0.422,126.007,170000,0,0.5199643630156155
2,0.531,0.863,-4.082,0.114,0.121,0.0,0.123,0.584,120.055,172000,0,0.7981397414039112
2,0.71,0.636,-10.493,0.0389,0.0523,0.92,0.131,0.437,110.002,239041,0,0.04161533103433992
5,0.464,0.944,-5.309,0.107,0.0159,5.66e-06,0.384,0.716,137.864,157640,0,0.6334810328434046
6,0.809,0.787,-5.318,0.282,0.206,0.0,0.286,0.692,95.024,202160,0,0.717946626182222
2,0.754,0.805,-4.249,0.0752,0.315,0.0,0.203,0.555,93.983,176133,0,0.9098287014371863
2,0.84,0.903,-3.421,0.227,0.138,0.0,0.661,0.798,94.998,192293,0,0.7112727318382478
6,0.549,0.853,-4.293,0.188,0.0285,0.000296,0.618,0.346,94.695,211493,1,0.7105223376492341
1,0.695,0.625,-6.162,0.028,0.308,5.47e-05,0.22,0.344,93.04,195000,0,0.6716364735989057
1,0.743,0.97,-3.067,0.13,0.000464,0.493,0.0964,0.352,127.992,253135,0,0.01
5,0.489,0.977,-4.809,0.128,0.000915,4.82e-05,0.0757,0.425,141.045,212560,0,0.7222453473244147
4,0.42,0.6,-9.655,0.198,0.00804,0.0,0.155,0.466,176.083,234627,0,0.4948468120050177
5,0.507,0.804,-13.267,0.044,0.0211,0.00248,0.381,0.708,157.996,223960,0,0.4182235500036539
6,0.492,0.805,-5.425,0.329,0.01,0.0,0.272,0.264,93.694,232600,0,0.43566588854172217
6,0.551,0.697,-6.411,0.308,0.231,0.0,0.253,0.81,89.161,88000,0,0.34333952392256245
4,0.743,0.753,-6.579,0.176,0.00214,2.62e-06,0.34,0.741,120.029,245147,0,0.49315216129031714
1,0.416,0.848,-4.688,0.0596,0.0632,0.0172,0.105,0.165,127.905,258293,0,0.07461655567499831
4,0.717,0.599,-6.156,0.115,0.571,8.99e-06,0.102,0.385,159.78,187537,0,0.8385750334254282
5,0.516,0.733,-11.341,0.0326,0.000373,0.00716,0.258,0.552,98.006,226027,0,0.4713320882476186
3,0.664,0.231,-12.696,0.0372,0.866,1.62e-05,0.0998,0.127,89.959,242048,0,0.5636505727129386
1,0.474,0.708,-4.494,0.168,0.0496,4.43e-05,0.0986,0.328,149.857,156800,0,0.4743495518484229
4,0.37,0.473,-7.084,0.0421,0.662,0.00014,0.101,0.168,129.178,283827,0,0.572091035780201
1,0.547,0.747,-5.55,0.0376,0.138,0.0139,0.439,0.219,127.961,237156,0,0.1307050313592683
6,0.714,0.543,-9.172,0.0969,0.0303,0.0,0.676,0.576,106.916,154773,0,0.6040134841098113
1,0.571,0.871,-5.938,0.47,0.00207,0.0929,0.399,0.447,128.062,160267,0,0.021633563486370154
4,0.772,0.766,-8.96,0.0533,0.0252,0.011,0.2,0.759,96.581,223573,0,0.40889392719835654
4,0.717,0.718,-5.404,0.164,0.0879,0.0,0.203,0.478,124.961,208048,0,0.8756178155484416
1,0.699,0.839,-5.353,0.0481,0.0483,0.655,0.0897,0.264,128.026,236706,0,0.05016165272968854
2,0.816,0.754,-2.75,0.111,0.0361,0.0,0.217,0.533,99.966,158400,1,0.9223491834965468
4,0.513,0.699,-6.903,0.284,0.287,0.0,0.118,0.306,173.845,185747,0,0.8097472138400689
3,0.762,0.787,-4.311,0.127,0.0537,0.0,0.126,0.691,125.067,204347,0,0.9066671656967584
6,0.659,0.671,-7.572,0.0502,0.0196,0.00839,0.124,0.498,115.0,144932,0,0.42809026003307993
1,0.636,0.866,-2.922,0.264,0.0307,0.0,0.0912,0.614,125.897,251429,0,0.3086086836591032
3,0.692,0.809,-4.198,0.0602,0.524,0.0,0.147,0.864,123.911,190800,1,0.8379476637823237
3,0.483,0.787,-5.244,0.102,0.112,0.0,0.257,0.58,122.058,191379,1,0.8397743398127101
5,0.194,0.132,-15.783,0.0349,0.919,0.182,0.159,0.04,74.848,321680,0,0.03268779342723004
4,0.544,0.23,-18.285,0.0427,0.511,0.39,0.291,0.539,107.09,372307,0,0.25430873947956506
4,0.765,0.484,-8.571,0.205,0.248,0.0,0.579,0.644,95.143,182427,0,0.5999030871070368
3,0.717,0.752,-6.933,0.065,0.251,0.000468,0.0802,0.14,123.97,281267,1,0.5187312597155853
2,0.688,0.729,-5.939,0.0315,0.109,0.0,0.225,0.909,127.999,210467,1,0.8537742058909776
6,0.718,0.679,-5.899,0.0706,0.00191,0.0104,0.385,0.205,157.97,173347,0,0.3451519105988799
5,0.59,0.741,-9.662,0.0525,0.225,0.241,0.191,0.598,111.695,352187,0,0.40943494070277636
4,0.888,0.525,-5.665,0.305,0.029,5.68e-06,0.137,0.243,133.983,143792,1,0.8834835230868329
6,0.581,0.662,-5.239,0.303,0.0153,0.0,0.111,0.434,93.023,189487,1,0.6448713885611691
1,0.82,0.792,-7.59,0.125,0.00219,0.346,0.199,0.596,126.993,281573,0,0.006811048336472066
3,0.555,0.67,-8.606,0.035,0.01,0.513,0.313,0.165,95.011,221860,0,0.2922846854295456
5,0.63,0.442,-14.864,0.0543,0.133,0.0154,0.092,0.349,95.367,284933,0,0.4868252400791533
5,0.744,0.798,-5.981,0.0364,0.175,0.00367,0.26,0.89,125.061,268507,1,0.8496143622065568
3,0.697,0.687,-5.455,0.0402,0.265,0.0,0.103,0.364,103.962,193341,0,0.8925689400824744
4,0.596,0.648,-4.795,0.244,0.678,0.0,0.125,0.489,82.913,197600,0,0.7612596286664935
3,0.714,0.783,-5.466,0.0288,0.0928,3.84e-05,0.582,0.54,121.993,215667,0,0.7009850838364955
5,0.72,0.748,-8.287,0.0431,8.83e-05,0.00874,0.0699,0.434,129.974,201769,0,0.281463928242197
2,0.7,0.714,-6.295,0.104,0.122,0.0,0.0428,0.458,99.909,234308,0,0.7731027877123486
6,0.752,0.611,-8.681,0.315,0.21,0.0,0.778,0.746,90.993,279933,0,0.30442849260417965
1,0.655,0.984,-4.071,0.0677,0.00739,0.0279,0.279,0.499,128.028,195063,0,0.15142331974854023
1,0.625,0.731,-4.558,0.0543,0.269,3.14e-06,0.203,0.631,95.882,192551,0,0.8457629925896426
4,0.746,0.723,-6.189,0.0402,0.142,0.109,0.307,0.538,108.003,384987,0,0.29009635749690454
2,0.595,0.662,-6.858,0.0362,0.0178,0.0,0.0804,0.417,96.053,218447,0,0.8655696422169253
6,0.8,0.585,-7.343,0.0924,0.264,0.0,0.153,0.779,126.058,213400,1,0.8523047424583645
4,0.521,0.826,-2.888,0.0372,0.138,0.0,0.196,0.372,158.032,196827,0,0.6754818429736312
5,0.307,0.433,-10.057,0.029,0.388,9.08e-05,0.332,0.224,160.9,266960,1,0.7622051027962808
6,0.727,0.552,-8.074,0.14,0.227,0.000164,0.198,0.607,168.189,289160,1,0.6428978553458237
3,0.494,0.951,-4.237,0.132,0.000569,0.0,0.327,0.441,160.025,202496,1,0.5599699769318434
5,0.473,0.454,-11.115,0.0316,0.226,1.77e-06,0.0776,0.462,75.788,241000,0,0.6695346087530942
2,0.669,0.552,-6.309,0.034,0.165,0.0,0.331,0.475,126.09,157164,0,0.8387955791486642
6,0.776,0.51,-7.175,0.374,0.112,0.000188,0.403,0.219,136.994,142315,0,0.5347309759122187
1,0.794,0.793,-4.521,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290,1,0.7572758542711421
6,0.724,0.938,-4.171,0.162,0.119,0.0,0.313,0.549,104.028,224400,0,0.6124490509674722
5,0.789,0.655,-14.825,0.0474,0.167,0.0409,0.0311,0.865,122.236,254000,0,0.17225487256662567
6,0.723,0.57,-12.316,0.463,0.111,0.0,0.174,0.918,178.112,229333,0,0.34964632038998844
4,0.821,0.618,-4.816,0.0353,0.00466,0.000629,0.182,0.502,127.968,163024,0,0.7024582575229138
6,0.66,0.762,-6.324,0.36,0.0231,0.0,0.426,0.49,95.916,231684,0,0.5612384534597692
2,0.764,0.32,-7.209,0.0546,0.837,0.0,0.0822,0.575,91.019,189486,1,0.9151149192131279
2,0.645,0.786,-4.248,0.0566,0.396,0.0,0.111,0.738,91.459,306453,1,0.8010498191909053
2,0.888,0.616,-7.662,0.155,0.0779,1.4e-06,0.0627,0.751,97.918,148547,0,0.6981795299199979
6,0.58,0.901,-0.958,0.0326,0.0052,0.698,0.111,0.427,142.031,165634,0,0.14132572375039285
3,0.617,0.945,-3.519,0.138,0.00503,0.0,0.0727,0.9,150.0,243173,0,0.6343777015803328
3,0.574,0.728,-4.777,0.062,0.0161,1.42e-06,0.0851,0.266,125.047,214942,1,0.9056830325299217
1,0.656,0.842,-6.453,0.0647,0.0169,0.821,0.182,0.73,131.982,211031,0,0.017616459763010437
4,0.717,0.725,-13.575,0.0295,0.382,0.228,0.332,0.984,132.014,291000,0,0.17476743482286305
3,0.608,0.269,-7.201,0.0329,0.983,1.96e-06,0.337,0.389,126.372,135714,1,0.48328690085112974
3,0.741,0.643,-6.476,0.079,0.0826,0.0,0.107,0.66,89.99,166116,0,0.8585250514815399
5,0.535,0.716,-5.025,0.0431,0.326,0.0,0.659,0.901,94.379,175173,1,0.6823382804409194
4,0.573,0.607,-6.286,0.036,0.0359,0.0276,0.288,0.192,99.936,206555,0,0.48652093517115014
2,0.788,0.82,-4.346,0.169,0.22,0.000203,0.0799,0.854,177.927,223815,1,0.9035449229305634
5,0.267,0.953,-4.899,0.096,0.00211,0.0,0.283,0.568,84.989,267307,0,0.850770143720165
1,0.698,0.807,-4.476,0.0934,0.176,1.03e-05,0.106,0.441,123.881,159677,0,0.6088375199405935
4,0.813,0.626,-8.502,0.0378,0.0352,0.0472,0.0946,0.905,104.345,303693,0,0.24472444197132887
5,0.444,0.945,-8.388,0.081,0.00318,7.85e-05,0.346,0.392,145.482,169760,0,0.39616489021004325
1,0.36,0.89,-5.645,0.0383,0.0171,0.252,0.146,0.0897,106.554,185916,1,0.5965354837626179
1,0.666,0.855,-4.189,0.0412,0.0214,1.49e-05,0.0505,0.369,124.994,261240,0,0.2961953980494217
1,0.615,0.92,-4.347,0.0825,0.0261,0.0,0.173,0.637,110.002,164727,0,0.6533599493488705
6,0.758,0.778,-4.39,0.0492,0.491,0.0,0.207,0.837,135.984,151214,0,0.6989264558644821
6,0.737,0.144,-16.186,0.0582,0.881,0.948,0.601,0.477,134.06,116418,0,0.0
5,0.4,0.992,-6.995,0.0725,0.107,0.0113,0.179,0.243,149.41,266173,0,0.26420846389728153
1,0.657,0.865,-5.04,0.0645,0.026,9.89e-05,0.0926,0.234,126.005,209524,0,0.34207664735751264
4,0.637,0.843,-5.413,0.0432,0.0151,0.0,0.0876,0.434,109.012,220733,1,0.8243212187090657
2,0.715,0.81,-11.809,0.0814,0.000581,2.52e-06,0.109,0.347,127.018,171907,0,0.24104357428758383
1,0.718,0.646,-9.071,0.0599,1.78e-05,0.816,0.0736,0.0923,121.987,508100,0,0.025
1,0.762,0.6,-12.912,0.079,0.186,0.882,0.111,0.048,126.023,421820,0,0.04
6,0.84,0.704,-5.124,0.256,0.0528,0.0,0.321,0.546,92.02,252720,0,0.7087996370306593
3,0.423,0.746,-6.912,0.0582,0.0385,1.33e-05,0.21,0.214,139.804,247422,0,0.7277046650000776
1,0.584,0.607,-6.605,0.0356,0.426,0.0,0.101,0.374,117.817,194827,1,0.9002486964863909
3,0.636,0.6,-6.964,0.0288,0.211,0.0,0.141,0.476,100.051,214827,0,0.8419914468898649
2,0.637,0.691,-4.332,0.0415,0.161,0.0,0.167,0.29,156.006,284933,0,0.7119077108907993
1,0.552,0.76,-4.967,0.0695,0.19,0.0,0.256,0.477,128.055,200156,0,0.7164951746959425
1,0.564,0.723,-6.983,0.0702,0.000741,0.672,0.543,0.466,121.97,180843,0,0.005
5,0.551,0.516,-9.587,0.027,0.289,0.00015,0.0853,0.547,99.045,279813,0,0.7300643987306726
4,0.673,0.456,-10.079,0.0384,0.12,0.00373,0.0794,0.32,83.08,191587,0,0.46490972673201236
2,0.784,0.721,-5.457,0.0506,0.0149,0.00424,0.285,0.895,121.966,176219,1,0.8475301998953395
3,0.509,0.689,-4.929,0.102,0.0209,0.0,0.301,0.297,170.087,193798,1,0.8771784857310126
6,0.669,0.683,-5.17,0.054,0.278,0.0,0.268,0.579,159.996,240437,0,0.7665049876579471
2,0.903,0.758,-5.653,0.314,0.505,0.0,0.136,0.321,93.532,290760,0,0.7252124881743934
5,0.559,0.926,-2.675,0.0468,6.63e-05,5.83e-05,0.106,0.72,100.997,221904,0,0.5529586335422109
4,0.683,0.265,-12.735,0.0293,0.933,0.0,0.71,0.647,102.08,149560,0,0.3062969848145442
1,0.435,0.76,-4.912,0.0386,0.00817,0.00173,0.123,0.192,127.911,233233,0,0.30604727182999736
6,0.802,0.82,-5.969,0.146,0.0579,0.0,0.149,0.613,164.005,172196,1,0.8642404228290789
4,0.583,0.075,-15.843,0.0726,0.933,1.4e-06,0.111,0.347,108.418,207520,1,0.5409814070106653
4,0.795,0.817,-6.775,0.0547,0.00414,0.0,0.451,0.747,113.15,212454,0,0.4255342302385199
2,0.712,0.757,-3.979,0.0447,0.451,0.0,0.122,0.312,140.017,213481,0,0.9221940086616608
2,0.636,0.836,-3.004,0.0427,0.00609,0.000157,0.0828,0.715,139.956,193253,1,0.706962540355506
1,0.773,0.859,-4.516,0.216,0.0226,0.000251,0.342,0.432,124.017,152932,0,0.3484712548049926
2,0.925,0.752,-4.523,0.153,0.0149,0.0,0.0706,0.743,96.966,184733,0,0.8668585401649713
1,0.56,0.869,-4.587,0.0622,0.00214,4.06e-06,0.304,0.177,134.934,189333,0,0.07708319019491908
1,0.532,0.822,-3.309,0.0432,0.0648,0.0,0.356,0.335,99.962,218787,0,0.35596559543776285
3,0.945,0.546,-6.109,0.0519,0.119,0.000519,0.121,0.962,120.004,197467,0,0.5880111340659452
3,0.65,0.463,-8.9,0.0416,0.348,0.000847,0.0822,0.222,135.115,217400,0,0.641124570335786
5,0.708,0.772,-4.264,0.0322,0.0267,0.0,0.467,0.861,103.035,258560,1,0.6991336640431375
3,0.669,0.797,-5.68,0.0624,0.259,0.0,0.199,0.552,119.865,185943,1,0.8596899971556101
1,0.456,0.802,-7.173,0.0962,0.00266,0.37,0.122,0.0616,116.497,235160,0,0.08041425011516584
6,0.613,0.835,-4.051,0.177,0.106,0.0,0.14,0.684,143.876,258273,0,0.5780439963440633
6,0.866,0.605,-6.972,0.37,0.152,0.0,0.372,0.723,86.196,232200,0,0.47769696216488877
2,0.794,0.172,-24.89,0.123,0.37,0.00782,0.0783,0.713,89.999,180000,0,0.09670704735127902
4,0.608,0.693,-5.676,0.103,0.163,0.0,0.104,0.276,95.005,200214,1,0.8833666140371771
6,0.808,0.863,-4.398,0.0744,0.228,0.0,0.156,0.672,140.001,190400,0,0.6978281988185178
5,0.682,0.546,-11.551,0.0256,0.013,0.00716,0.246,0.678,104.652,213320,0,0.39710756323942703
6,0.526,0.62,-7.244,0.281,0.067,0.000241,0.139,0.187,112.027,205766,1,0.7933580347539079
4,0.806,0.442,-10.75,0.17,0.0374,0.0,0.0788,0.283,90.006,266390,0,0.6464477386531645
6,0.79,0.728,-9.221,0.391,0.366,0.0,0.112,0.403,96.978,265493,0,0.4159161808515756
3,0.736,0.756,-7.099,0.047,0.00632,0.00577,0.106,0.712,117.016,231847,1,0.4403376203607576
3,0.595,0.352,-10.422,0.0326,0.596,3.43e-05,0.0855,0.0712,130.11,180120,0,0.5789776433257752
2,0.675,0.921,-6.083,0.0365,0.0466,0.00618,0.117,0.7,97.01,252493,0,0.462608913970535
6,0.443,0.809,-6.253,0.137,0.163,0.0125,0.444,0.411,80.042,283880,0,0.31977724170687355
6,0.736,0.74,-2.18,0.0786,0.515,0.0,0.0468,0.803,140.141,221933,1,0.5398644852568866
2,0.819,0.596,-7.009,0.318,0.225,1.19e-06,0.138,0.622,165.951,225542,1,0.8417118471796097
6,0.727,0.653,-4.735,0.038,0.0895,0.0,0.0936,0.0389,140.107,169719,0,0.5008027660847708
5,0.458,0.793,-9.188,0.106,0.0469,0.00327,0.413,0.575,158.691,202133,0,0.4905995209956864
6,0.793,0.631,-6.837,0.406,0.0558,0.0,0.322,0.741,168.92,196960,0,0.6568490411469936
6,0.789,0.881,-5.758,0.0331,0.108,0.0,0.355,0.647,133.301,236600,0,0.4811195545772143
4,0.883,0.664,-10.395,0.411,0.225,2.3e-06,0.941,0.8,118.104,250200,0,0.2112285905304435
1,0.626,0.844,-5.455,0.0338,0.0239,0.909,0.0673,0.181,126.008,191429,0,0.06675422677747984
4,0.656,0.833,-4.858,0.064,0.0334,1.1e-05,0.272,0.543,130.015,202267,0,0.7795816584184552
2,0.776,0.689,-9.21,0.0485,0.106,1.06e-05,0.196,0.667,97.978,190512,0,0.4177684995575761
6,0.786,0.671,-6.65,0.175,0.32,0.0,0.105,0.351,94.992,208296,0,0.7564913726517543
6,0.859,0.75,-8.325,0.303,0.0193,0.0,0.0538,0.857,98.691,345717,1,0.1541757618269667
5,0.577,0.676,-11.931,0.0295,0.000895,2.29e-06,0.0625,0.676,95.98,245267,0,0.47724971404572863
6,0.812,0.671,-5.26,0.145,0.00748,0.0,0.25,0.565,90.265,268893,0,0.6272418400213984
3,0.694,0.443,-8.136,0.0456,0.00796,0.0,0.0731,0.642,120.019,206080,0,0.6400772317951765
5,0.687,0.345,-14.115,0.0507,0.223,0.000113,0.0763,0.284,81.735,224840,0,0.6223980296366427
2,0.75,0.532,-5.935,0.0486,0.00219,2.68e-05,0.121,0.294,125.002,203903,0,0.656057594763943
5,0.564,0.978,-4.294,0.132,8.93e-05,0.0,0.143,0.432,135.989,182316,0,0.4996300715921565
3,0.503,0.843,-4.991,0.316,0.0487,0.0,0.344,0.778,128.63,203105,0,0.6945949389613578
6,0.806,0.787,-3.005,0.216,0.0438,0.0,0.0644,0.74,89.208,238200,0,0.6619501513129721
1,0.705,0.951,-3.754,0.0743,0.0113,0.503,0.346,0.153,129.967,177058,0,0.03873730346229063
3,0.708,0.648,-5.626,0.0449,0.0956,0.0,0.134,0.338,143.955,201707,1,0.9110542142310891
1,0.679,0.933,-3.671,0.0494,0.00391,4.75e-05,0.109,0.328,120.08,165227,0,0.3449297392455663
4,0.506,0.412,-5.64,0.137,0.667,0.0,0.0983,0.195,173.115,192827,0,0.8515445743615615
2,0.688,0.865,-4.843,0.0615,0.0635,2.09e-06,0.0838,0.798,108.907,175537,0,0.8641526996406819
3,0.603,0.677,-6.185,0.0305,0.0845,9.88e-05,0.0938,0.219,121.933,200967,0,0.7838271157957424
6,0.765,0.704,-4.589,0.127,0.0215,0.0,0.227,0.498,147.055,192172,1,0.8975861582637823
1,0.768,0.576,-10.352,0.0576,0.000664,0.887,0.0905,0.105,125.003,482420,0,0.005
